ts,cmd_idx,id,mode,goal,actual
1775165631.5872643,0,1.0,3.0,0.0,1.0
1775165631.5872643,0,2.0,3.0,0.0,2.0
1775165631.5872643,0,3.0,3.0,0.0,3.0
1775165631.5872643,0,4.0,3.0,0.0,4.0
