Bag_Time,Cmd_ID,Controller_Time,M1_Goal,M1_Pos,M1_Error,M1_Vel,M1_Curr,M1_Volt,M2_Goal,M2_Pos,M2_Error,M2_Vel,M2_Curr,M2_Volt,M3_Goal,M3_Pos,M3_Error,M3_Vel,M3_Curr,M3_Volt,M4_Goal,M4_Pos,M4_Error,M4_Vel,M4_Curr,M4_Volt
1776139367.9021363,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9038632,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9047637,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9056466,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9065976,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9076116,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9085808,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9095504,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9106066,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9116645,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.940545,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9415205,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9425197,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139367.9434924,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0092182,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0107863,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.011543,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0126188,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.013642,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0146015,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004999999888241291,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0155182,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.016535,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0175974,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0186057,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0196102,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0206876,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0216603,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0226223,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0236034,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.060801,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.061651,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0626638,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0636861,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.064483,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0656037,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0666332,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.067622,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0686395,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.069656,0.0,1776139392.0,3.6500000953674316,3.650874376296997,-0.0008742809295654297,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0709755,0.0,1776139392.0,3.6500000953674316,3.650874376296997,-0.0008742809295654297,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0717602,0.0,1776139392.0,3.6500000953674316,3.650874376296997,-0.0008742809295654297,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0928144,0.0,1776139392.0,3.6500000953674316,3.650874376296997,-0.0008742809295654297,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0935872,0.0,1776139392.0,3.6500000953674316,3.650874376296997,-0.0008742809295654297,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.094513,0.0,1776139392.0,3.6500000953674316,3.650874376296997,-0.0008742809295654297,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0956326,0.0,1776139392.0,3.6500000953674316,3.650874376296997,-0.0008742809295654297,0.0,-0.0020000000949949026,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
1776139368.0965447,0.0,1776139392.0,3.6500000953674316,3.6493403911590576,0.0006597042083740234,0.0,-0.003000000026077032,12.100000381469727,3.299999952316284,3.3026607036590576,-0.0026607513427734375,0.0,-0.004000000189989805,12.0,2.950000047683716,0.0,2.950000047683716,0.0,0.0,0.0,1.8600000143051147,0.0,1.8600000143051147,0.0,0.0,0.0
